大分類カテゴリーコード,大分類カテゴリー,中分類カテゴリーコード,中分類カテゴリー,小分類カテゴリーコード,小分類カテゴリー,販売手数料
100000040,ペット,220000101,鳥用品,320000699,餌入れ,9
100000040,ペット,220000101,鳥用品,320000700,水浴び・砂浴び用品,9
100000040,ペット,220000101,鳥用品,320000701,その他,9
100000040,ペット,220000102,小動物用品,320000702,エサ,9
100000040,ペット,220000102,小動物用品,320000703,牧草,9
100000040,ペット,220000102,小動物用品,320000704,ケージ,9
100000040,ペット,220000102,小動物用品,320000705,トイレタリー,9
100000040,ペット,220000102,小動物用品,320000706,ウェア,9
100000040,ペット,220000102,小動物用品,320000707,かじり木,9
100000040,ペット,220000102,小動物用品,320000708,ホイール,9
100000040,ペット,220000102,小動物用品,320000709,ハンモック,9
100000040,ペット,220000102,小動物用品,320000710,その他,9
100000040,ペット,220000103,昆虫用品,320000711,エサ,9
100000040,ペット,220000103,昆虫用品,320000712,昆虫ケース,9
100000040,ペット,220000103,昆虫用品,320000713,成虫用マット,9
100000040,ペット,220000103,昆虫用品,320000714,飼育セット,9
100000040,ペット,220000103,昆虫用品,320000715,その他,9
100000040,ペット,220000104,爬虫類・両生類用品,320000716,エサ,9
100000040,ペット,220000104,爬虫類・両生類用品,320000717,温室・ケース,9
100000040,ペット,220000104,爬虫類・両生類用品,320000718,フィルター・ろ材・ポンプ,9
100000040,ペット,220000104,爬虫類・両生類用品,320000719,ライト・照明器具・,9
100000040,ペット,220000104,爬虫類・両生類用品,320000720,底砂・底材,9
100000040,ペット,220000104,爬虫類・両生類用品,320000721,餌やり・水やり用品,9
100000040,ペット,220000104,爬虫類・両生類用品,320000722,その他,9
100000040,ペット,220000105,動物医薬品,320000723,犬用,9
100000040,ペット,220000105,動物医薬品,320000724,猫用,9
100000040,ペット,220000105,動物医薬品,320000725,魚用,9
100000040,ペット,220000105,動物医薬品,320000726,小動物用,9
100000040,ペット,220000105,動物医薬品,320000727,鳥用,9
100000040,ペット,220000105,動物医薬品,320000728,昆虫用,9
100000040,ペット,220000105,動物医薬品,320000729,爬虫類・両生類用,9
100000040,ペット,220000105,動物医薬品,320000730,その他,9
100000040,ペット,220000106,ペット用品,320000731,シャンプー・リンス,9
100000040,ペット,220000106,ペット用品,320000732,バス用品,9
100000040,ペット,220000106,ペット用品,320000733,ブラシ,9
100000040,ペット,220000106,ペット用品,320000734,抜け毛取り,9
100000040,ペット,220000106,ペット用品,320000735,はさみ,9
100000040,ペット,220000106,ペット用品,320000736,バリカン,9
100000040,ペット,220000106,ペット用品,320000737,ブラッシングスプレー,9
100000040,ペット,220000106,ペット用品,320000738,ドライヤー,9
100000040,ペット,220000106,ペット用品,320000739,肉球ケア用品,9
100000040,ペット,220000106,ペット用品,320000740,食器,9
100000040,ペット,220000106,ペット用品,320000741,爪ケア用品,9
100000040,ペット,220000106,ペット用品,320000742,スキンケア用品,9
100000040,ペット,220000106,ペット用品,320000743,耳ケア用品,9
100000040,ペット,220000106,ペット用品,320000744,デンタルケア用品,9
100000040,ペット,220000106,ペット用品,320000745,防虫・ノミ・ダニ対策用品,9
100000040,ペット,220000106,ペット用品,320000746,衛生・掃除用品,9
100000040,ペット,220000106,ペット用品,320000747,食器台・テーブル,9
100000040,ペット,220000106,ペット用品,320000748,給水器・給餌器・フードディスペンサー,9
100000040,ペット,220000106,ペット用品,320000749,哺乳用品,9
100000040,ペット,220000106,ペット用品,320000750,フードストッカー・容器,9
100000040,ペット,220000106,ペット用品,320000751,フードスプーン・スコップ,9
100000040,ペット,220000106,ペット用品,320000752,フード計量器,9
100000040,ペット,220000106,ペット用品,320000753,フードクリップ・フタ,9
100000040,ペット,220000106,ペット用品,320000754,ペット用仏具用品,9
100000040,ペット,220000106,ペット用品,320000755,その他,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000879,ガーデンファニチャー,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000880,ライト・イルミネーション,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000881,ガーデンオーナメント・置物,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000882,玄関・門用エクステリア,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000883,ガレージ,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000884,物置き,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000885,フェンス,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000886,テラス,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000887,日よけ・シェード,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000888,エアコン室外機カバー,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000889,水まわり用品,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000890,道路用品,9
100000047,ガーデニング・DIY・工具,220000107,住宅設備・ライト,320000891,その他,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000892,タイル,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000893,レンガ,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000894,石材,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000895,木材,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000896,化粧フィルム,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000897,建具,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000898,建具金物,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000899,壁材,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000900,床材,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000901,キッチン用設備,9
100000047,ガーデニング・DIY・工具,220000108,木材・建築資材・設備,320000902,トイレ用設備,9
